,curve_id,min_df_dx,max_df_dx,max_force,cp_x,ind_energy
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00086.000,0.9764238282144323,333.7597802036477,2316.137628294764,215.4835663635971,464.5826360980198
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00045.000,1.0,10.323591601642459,7975.068179441247,653.7579971034436,2465.520887250959
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00051.000,-2.099981693424909,2.7744131954086977,214.82507639348214,256.59710070057054,62.40281219684085
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00078.000,1.0,10.293067187985882,157.64969011181273,208.26082639908293,59.38211882986512
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00044.000,1.0,9.392854465184147,7290.894394317638,666.4318980180392,2276.4472330231633
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00087.000,-3.6710418240876366,61.80418929189052,289.763248444921,251.29679002118246,60.103821279568734
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00083.000,1.0,7.457895392590526,5075.447919458316,418.12360845190665,1526.8746218817219
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00068.000,0.5695195282109624,1.931175307520232,276.69916238350294,381.55431027399084,98.84449075048065
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00054.000,1.0,6.491314732273039,8350.56931820103,524.94811927616,2740.4096594669695
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00055.000,1.0,6.339640826438024,8394.867494430408,530.3255822230008,2808.4235524553424
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00082.000,-0.14090455691022308,45.76572927042168,4623.12918770086,369.0881404179861,1135.4076389885104
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00080.000,0.5317578290105156,10.464560473974075,577.0167151883327,330.8113989537288,126.09055336187454
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00057.000,1.0,6.023921053200642,2242.2407677855313,526.0846571106397,817.9560944471153
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00043.000,0.8088762941929823,5.891394261943645,2674.9476363337335,517.7597538148242,883.1961856384536
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00042.000,0.1533306761768215,4.441023417700186,577.5788435587511,229.85321793218964,193.0038879999461
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00056.000,1.0,7.187912499007075,7379.95404641223,588.960790427498,2430.04140034169
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00081.000,0.5515320638937542,113.4083812453366,3194.8221354486664,355.4558310064664,689.1212186642673
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00025.000,1.0,6.859386068699693,6777.5820865514615,602.7796072355009,2284.6799052376105
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00018.000,-2.714969466214941,1.0,148.762526820139,280.7944258883898,71.32220401499097
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00024.000,1.0,4.617795052367657,8125.33262912979,517.9456708768955,2770.107764434588
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00026.000,-0.10584076663347125,1.0391068166191497,2198.5281809156795,584.1261312438663,958.888411298713
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00032.000,1.0,7.276350122605838,2592.509747503105,299.7144461816324,829.5214755914047
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00033.000,1.0,26.62622339713683,6662.314624213567,503.6488216552981,2077.6162272889824
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00027.000,-3.0484738350093643,1.7401808551737954,202.57292394492282,272.5337532056575,86.18488532823808
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00023.000,1.0,14.954580252100412,7315.562523824157,488.92309799292946,2136.1498510136257
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00037.000,0.44313520586411714,6.110601408366346,703.8189043340413,457.9622957259668,259.8785715434128
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00036.000,0.9986081651326392,1.9689312635041036,3784.727947163176,621.3986024197441,1556.5496026049666
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00022.000,1.0,8.577452195980399,5345.760165738123,325.95118240322176,1737.4773576821701
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00034.000,0.9973520750260311,11.431334650783251,7905.175981651973,592.4033992696952,2326.629309731904
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00021.000,0.9316292272441582,53.548662167303945,1493.666048830521,253.83856669889417,272.13116663094877
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090441/cr00035.000,1.0,7.441762160268363,8157.508479680634,601.8735273145589,2754.397179112371
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00164.000,1.0,13.477059289375369,8025.508768338114,452.79854737879566,2183.0134038310516
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00212.000,0.8135781170499379,11.886062310398605,4906.009395491242,397.7392025736341,1224.3735075665334
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00206.000,1.0,8.80081353692038,4773.801828951956,378.0437669050099,1334.1020644886203
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00004.000,1.0,9.582728323409631,6966.299420146549,361.6878246779893,2295.111510426754
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00005.000,1.0,11.976099053610177,5958.700976000747,400.8594675882118,1893.513991128179
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00213.000,0.9499305149881219,7.413450423424249,5853.578401297563,444.923211606461,1673.6275985740838
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00171.000,-0.613902819230804,14.481483752796036,141.301696802781,298.5087542358425,17.720452241607067
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00165.000,0.9868748589777067,8.120499052143177,6963.555806627361,415.8946484547092,2110.309151036535
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00173.000,1.0,11.215522108505704,8372.423199359217,364.7270342278115,2503.9145083029625
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00205.000,0.692198655097449,5.0940989252849045,6878.90637067581,504.8091889333885,1996.6657640186045
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00013.000,1.0,9.012549496845295,7034.224309159184,431.6061054713357,2118.7679086439525
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00012.000,1.0,6.787475945544139,1388.543939188972,170.6173673206339,469.0022880543038
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00006.000,0.4377164668742465,7.213187646120192,576.543191452753,357.0439034153185,186.46196829085898
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00204.000,1.0,12.049628406971081,6780.01425026734,540.5308720215226,1871.824205321211
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00172.000,-0.2417232301856665,22.582571161673382,3330.714675400445,288.1261989516602,817.0665089907442
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00176.000,-5.878110188512431,3.140264757117829,253.4469753679432,182.32124763991135,101.14013622282246
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00162.000,-2.6188058316643295,4.91047889694841,816.2748333609454,193.02046410298078,312.42065774353046
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00214.000,0.959576952364241,5.943419591955754,6320.271437859571,432.9196398671909,1908.8344285879646
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00002.000,1.0,21.285467176062554,3848.0877708891126,421.61050581274696,1077.4597233133777
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00016.000,1.0,9.53176361248515,5765.467368191174,546.3407294024754,1823.1192961587378
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00017.000,0.6859926125919749,3.4537481687883953,455.4885145624911,409.6980425757829,151.57623854282573
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00003.000,1.0,27.59383480532224,6936.100419013306,350.19753673535934,2157.2158503290902
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00215.000,1.0,7.516967060446465,6297.467062495377,482.336714085146,1751.8156384377926
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00163.000,0.9961130511880439,8.086508911074322,6223.365275289365,336.939115719284,1939.621674792011
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00175.000,1.0,26.677989871435983,6734.078434053829,506.8661228424059,1825.9235038466893
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00217.000,0.8187961821708601,3.0770323860062505,276.5799207607243,296.86464084079137,115.62845574345982
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00203.000,1.0,9.095394908877191,7924.795435986779,524.1174608249921,2311.394480489893
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00015.000,1.0,4.597108725909786,7507.304354884418,529.4749392889107,2507.7554870243457
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00014.000,1.0,8.399830662724504,7238.847733106526,491.0893512410979,2166.3532883504486
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00202.000,1.0,8.583701607577424,3701.078732354181,343.8843934634398,1117.7230774896952
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00216.000,0.8180628517866566,5.985124967436433,3528.2848611671425,462.8988769703175,1010.817317677289
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00174.000,1.0,8.230366801146014,7772.105674076098,492.6630574004388,2384.111492851082
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00107.000,-0.11759604417203803,1.2102787174325278,289.99213892253874,417.7723603635326,119.95666687348121
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00113.000,0.8687952976619054,12.403036924581913,6850.790196149516,356.94030520206366,1951.6711399155884
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00073.000,1.0,12.751634145862244,7475.948543675348,418.43122417026336,2235.61771262964
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00066.000,0.006038490045351841,7.184817847568831,344.3146357771053,256.23752125954354,97.06924649353847
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00072.000,-3.054875657155106,4.853862209221186,998.102172352912,217.68780301029096,414.8384014272696
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00112.000,1.0,14.556986308973821,4790.364711343344,332.7752227844528,1297.00087331457
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00106.000,0.4951964930612101,5.526278289824854,4020.380395771189,500.88455767534236,1097.1485361356908
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00104.000,1.0,7.797132413221976,5992.085319608742,429.97024050701543,1847.1362864708549
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00064.000,1.0,6.056081037140313,7406.680190569719,457.67932973843176,2406.9427669270412
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00065.000,0.9963456334133016,9.594178900640195,6491.802258032277,469.36484147402655,1841.5704595710777
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00105.000,1.0,9.50150613704009,5535.156352093398,473.5530862073191,1720.1525378998663
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00115.000,0.8948391240929903,8.100284494866962,5604.275704064935,392.3552989773435,1571.1093177430237
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00075.000,1.0,10.289033918298053,7595.262396967737,514.1557440467195,2293.0657646824543
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00074.000,1.0,7.217639649053877,8001.112491250458,475.7002545893525,2560.9094776577886
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00114.000,0.9884749441737303,14.903670158544625,6715.5916309688055,404.92069246974756,1894.8007425965925
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00102.000,1.0,12.439153913052065,4703.569022843722,319.4387478939185,1408.046323220922
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00116.000,0.33712540450158207,1.9239760189165578,599.9601777011146,335.29225961347106,228.79654846941685
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00076.000,1.0,6.492444999396084,5004.215095219738,491.0640006421139,1539.6457323223776
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00062.000,1.0,18.09466260511204,3180.6043726023186,215.20270598170725,1098.5011977966005
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00063.000,1.0,10.795785692779091,7745.706520925074,335.59892322840085,2493.481908158933
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00103.000,1.0,9.1836116157364,5720.8429002325765,451.53181882569777,1542.03406723533
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00126.000,1.0,11.960086982219442,6420.032822978198,518.2877789282625,1883.221306429021
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00132.000,1.0,4.500873788432235,1982.3118380435417,176.60800819573922,714.7586688715842
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00085.000,1.0,10.29452065037632,7475.330209868,452.7268484479921,2335.403958144459
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00053.000,1.0,7.517809079986613,5785.288398249772,302.2623906690943,1804.232711058055
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00084.000,1.0,5.151454647719264,7409.30645833936,529.8658271317234,2265.975749855631
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00133.000,1.0,8.001799175669015,8464.241151687243,400.98835952077604,2474.0997981949677
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00125.000,1.0,16.17946448766445,7646.694137125895,534.0498052003886,2199.5755269551464
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00086.000,1.0,10.711848271807975,6153.166045523171,493.89458927749683,1895.9236164562835
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00092.000,0.6299639897922072,8.640021630736168,2850.9738279585354,306.71864900195123,870.2160876007083
0,/Users/andrearidolfi/Desktop/NanoscopeAFM_ForceCurve_analysis/Example_RawData/Chromosomes/PS090219/cr00045.000,0.9796253554096144,8.440376967101017,5079.479738580102,525.6781096574884,1647.3134370315638
